,user_id,tweets_count,has_name,has_image,has_address,has_bio,profile_has_url,present_in_list,mean_followers_count,mean_friends_count,label
1185,593546714,1718,1,1,0,1,1,0,19,31,1
1186,845102904,1464,1,1,0,1,0,1,45,351,1
1187,1064278820,33,1,1,1,1,0,0,107,6698,1
1188,1064992789,564,1,1,0,1,0,0,114,0,1
1189,594583577,360,1,1,1,1,0,0,55,0,1
1190,594651076,776,1,1,1,1,0,0,14,44,1
1191,594683175,1147,1,1,0,1,0,1,34,0,1
1192,848909828,72,1,1,0,1,1,0,101,0,1
1193,522925470,2539,1,1,0,1,0,1,57,177,1
1194,1065760964,1567,1,1,0,1,0,1,31,88,1
1195,594960544,910,1,1,1,1,1,0,83,5,1
1196,523331583,3143,1,1,1,1,0,0,2,1,1
1197,523680032,312,1,1,0,1,0,1,9,0,1
1198,595539789,3210,1,1,0,1,0,1,37,227,1
1199,851233315,1603,1,1,0,1,0,1,29,90,1
1200,524820621,679,1,1,1,1,0,0,90,0,1
1201,524836438,2515,1,1,1,1,0,1,74,0,1
1202,852611210,1431,1,1,1,1,1,1,52,91,1
1203,596540298,73,1,1,0,1,0,0,187,0,1
1204,1069178154,3175,1,1,1,1,0,1,3,0,1
1205,597381176,113,1,1,1,1,0,1,47,1823,1
1206,526482947,2447,1,1,1,1,0,1,36,133,1
1207,855282331,2877,1,1,0,1,0,0,31,0,1
1208,1070376564,1072,1,1,0,1,0,1,20,10,1
1209,1070682204,211,1,1,1,1,1,0,59,0,1
1210,856270100,103,1,1,0,1,0,0,137,0,1
1211,1071137462,55,1,1,1,1,0,0,91,1,1
1212,857857747,3221,1,1,1,1,0,1,2,2,1
1213,1072217274,217,1,1,0,1,0,1,23,63,1
1214,858190442,398,1,1,1,1,0,0,54,28,1
1215,528501469,66,1,1,1,1,0,0,45,1743,1
1216,858836726,122,1,1,1,1,0,0,83,0,1
1217,599343100,1343,1,1,0,1,0,0,43,2487,1
1218,1074439423,144,1,1,0,1,1,0,109,7104,1
1219,599940695,3014,1,1,1,1,1,1,4,12,1
1220,600090702,2988,1,1,1,1,0,1,13,26,1
1221,529563591,120,1,1,0,1,0,0,64,0,1
1222,529711103,396,1,1,0,1,0,0,89,0,1
1223,862068776,124,1,1,0,1,0,0,55,282,1
1224,862114981,413,1,1,1,1,1,0,50,14,1
1225,531280420,1034,1,1,1,1,0,1,44,302,1
1226,601192738,570,1,1,0,1,0,0,65,0,1
1227,863369492,680,1,1,0,1,0,0,17,0,1
1228,601256893,893,1,1,0,1,0,0,128,48,1
1229,531442979,1167,1,1,0,1,0,1,70,319,1
1230,531640494,85,1,1,1,1,0,1,30,0,1
1231,601810260,854,1,1,1,1,0,0,68,26,1
1232,602182097,1344,1,1,0,1,0,0,60,0,1
1233,602212821,291,1,1,0,1,0,1,33,24,1
1234,1081092084,28,1,1,1,1,1,0,68,0,1
1235,533130509,3233,1,1,1,1,1,1,12,339,1
1236,1082746016,31,1,1,0,1,0,0,79,0,1
1237,1082796816,450,1,1,0,1,0,0,101,0,1
1238,533552597,3192,1,1,1,1,1,1,39,1384,1
1239,1084115989,158,1,1,1,1,0,1,60,6,1
1240,603836322,293,1,1,1,1,0,0,32,0,1
1241,868645789,609,1,1,1,1,1,0,43,0,1
1242,868757713,3206,1,1,0,1,1,1,36,1050,1
1243,868906542,2032,1,1,1,0,0,0,22,946,1
1244,535140940,1221,1,1,1,1,0,1,22,60,1
1245,869587356,777,1,1,0,1,0,0,86,75,1
1246,535333357,1837,1,1,0,1,0,0,43,679,1
1247,870391651,163,1,1,0,1,1,0,53,0,1
1248,1087095313,170,1,1,1,1,0,0,70,3286,1
1249,605296679,169,1,1,1,1,1,0,50,0,1
1250,1089293960,495,1,1,0,1,0,1,24,13,1
1251,1089449275,50,1,1,0,1,0,0,83,6698,1
1252,1090138922,88,1,1,0,1,0,0,31,0,1
1253,1091884188,47,1,1,0,1,0,0,106,0,1
1254,875972814,17,1,1,1,1,0,0,193,0,1
1255,538287562,1571,1,1,0,1,0,0,49,13,1
1256,876501625,3212,1,1,1,1,0,1,20,32,1
1257,608022298,943,1,1,0,1,0,0,34,0,1
1258,877925696,765,1,1,1,1,0,1,9,6,1
1259,878747629,1380,1,1,0,1,0,0,71,66,1
1260,1095958825,46,1,1,1,1,1,1,21,7,1
1261,1096575422,660,1,1,1,1,0,0,34,0,1
1262,880855315,1090,1,1,0,1,0,0,85,3778,1
1263,609496197,1349,1,1,0,1,0,0,24,0,1
1264,882148280,434,1,1,1,1,0,0,38,1148,1
1265,540803768,742,1,1,0,1,0,0,68,1600,1
1266,1099363334,814,1,1,0,1,0,0,69,17,1
1267,610747900,58,1,1,0,1,0,1,100,0,1
1268,610861270,188,1,1,1,1,0,0,64,0,1
1269,610896066,2169,1,1,1,1,0,0,34,35,1
1270,885222252,1120,1,1,0,1,0,0,62,708,1
1271,611783684,320,1,1,0,1,0,1,83,213,1
1272,542151024,2348,1,1,0,1,0,1,40,0,1
1273,612645350,420,1,1,1,1,0,0,30,0,1
1274,613523546,144,1,1,1,1,0,0,134,0,1
1275,889616856,672,1,1,0,1,0,0,56,27,1
1276,613553896,1555,1,1,0,1,0,1,70,2901,1
1277,543842787,45,1,1,0,1,0,0,154,10965,1
1278,1105975490,17,1,1,0,1,0,0,93,0,1
1279,544470195,3066,1,1,1,1,0,1,33,1564,1
1280,545269203,46,1,1,0,1,0,0,73,0,1
1281,545291748,18,1,1,1,1,0,0,121,8084,1
1282,546039069,3190,1,1,1,1,0,0,39,2125,1
1283,546367438,757,1,1,0,1,0,0,86,64,1
1284,546885822,334,1,1,0,1,0,1,115,5,1
1285,1111771471,190,1,1,0,1,0,0,33,11,1
1286,547141135,1137,1,1,0,1,0,1,59,0,1
1287,618038687,1368,1,1,1,1,0,0,53,0,1
1288,547477084,847,1,1,0,1,0,0,42,35,1
1289,900040604,567,1,1,0,1,1,1,8,9,1
1290,618382051,888,1,1,1,1,0,1,78,2747,1
1291,547680256,674,1,1,0,1,0,1,15,55,1
1292,547811916,893,1,1,0,1,0,1,48,12,1
1293,548605379,396,1,1,0,1,0,1,41,0,1
1294,548727018,3207,1,1,1,1,0,1,29,22,1
1295,1116460440,1309,1,1,0,1,0,0,109,45,1
1296,620243872,3051,1,1,1,1,0,0,5,5,1
1297,1119028134,275,1,1,0,1,0,1,78,0,1
1298,621741580,3205,1,1,1,1,1,1,22,84,1
1299,621971039,99,1,1,1,1,0,0,27,1,1
1300,622239105,120,1,1,1,1,0,0,46,767,1
1301,908843828,351,1,1,0,1,0,0,93,46,1
1302,1124327604,137,1,1,0,1,0,0,41,0,1
1303,624420623,1422,1,1,0,1,0,1,59,0,1
1304,624543149,198,1,1,1,1,1,0,95,2977,1
1305,1127430120,343,1,1,0,1,0,0,64,48,1
1306,913455692,233,1,1,0,1,0,0,43,32,1
1307,914725128,249,1,1,1,1,1,0,32,0,1
1308,1129520276,10,1,1,0,1,0,0,145,0,1
1309,915739543,1035,1,1,1,1,0,0,68,0,1
1310,1130868744,33,1,1,0,1,0,0,37,12,1
1311,1130960574,505,1,1,0,0,0,1,70,113,1
1312,917243564,129,1,1,1,1,0,0,74,47,1
1313,1132376958,101,1,1,1,1,0,0,96,11299,1
1314,918001130,84,1,1,0,1,0,0,129,0,1
1315,1133943835,133,1,1,0,1,1,0,85,114,1
1316,627845498,3203,1,1,1,1,0,0,29,110,1
1317,918993840,731,1,1,1,1,1,0,40,0,1
1318,628453024,2008,1,1,1,1,0,0,12,0,1
1319,920600658,3238,1,0,0,1,0,1,43,44,1
1320,1137300811,134,1,1,0,1,0,0,128,124,1
1321,629661106,120,1,1,1,1,1,1,92,2682,1
1322,631128691,1636,1,1,0,1,0,0,60,0,1
1323,631876055,1621,1,1,1,1,0,1,12,0,1
1324,632045063,141,1,1,1,1,1,0,139,6,1
1325,924714103,992,1,1,1,1,0,0,12,0,1
1326,632296235,2097,1,1,1,1,0,0,52,189,1
1327,632419314,100,1,1,1,1,0,0,50,907,1
1328,632742781,3206,1,1,1,1,0,1,16,36,1
1329,632805096,44,1,1,0,1,0,0,54,0,1
1330,633105430,688,1,1,0,1,1,0,50,0,1
1331,928712431,598,1,1,1,1,1,0,108,0,1
1332,1151295038,93,1,1,0,1,0,0,129,533,1
1333,636107261,78,1,1,1,1,0,0,36,0,1
1334,930035833,3073,1,1,0,0,0,1,3,4,1
1335,932445193,412,1,1,1,1,0,0,67,130,1
1336,702445104,3128,1,1,1,1,1,1,67,3,1
1337,702727668,3237,1,1,1,1,0,1,24,82,1
1338,934466887,232,1,1,1,1,0,0,60,4962,1
1339,934949900,165,1,1,0,1,1,0,43,17,1
1340,936597188,339,1,1,0,1,0,0,84,4642,1
1341,705736374,277,1,1,1,1,0,0,37,2,1
1342,936902059,752,1,1,0,1,0,1,73,0,1
1343,706819428,2786,1,1,1,1,1,1,9,174,1
1344,707526853,3149,1,1,1,1,0,0,21,12,1
1345,708429391,2539,1,1,0,1,0,1,25,99,1
1346,938838264,32,1,1,0,1,0,0,124,0,1
1347,939438061,21,1,1,0,1,0,0,118,0,1
1348,939617401,819,1,1,0,1,0,0,82,3454,1
1349,711216631,460,1,1,0,1,0,1,82,3721,1
1350,714240744,278,1,1,0,1,0,1,52,0,1
1351,1168487113,71,1,1,0,1,0,0,100,0,1
1352,716206832,642,1,1,1,1,0,1,80,2332,1
1353,944648335,92,1,1,0,1,0,0,38,0,1
1354,944979661,37,1,1,1,1,0,1,94,0,1
1355,947255689,16,1,1,0,1,0,0,146,0,1
1356,1174404932,35,1,1,0,1,0,0,75,0,1
1357,1179541274,36,1,1,0,1,1,0,64,0,1
1358,951290342,70,1,1,0,1,0,0,127,8373,1
1359,951523590,345,1,1,1,1,0,0,83,178,1
1360,952055166,389,1,1,1,1,0,1,93,0,1
1361,953315216,833,1,1,0,1,0,0,55,0,1
1362,1187572176,174,1,1,1,1,0,0,123,0,1
1363,1188730825,9,1,1,0,1,0,0,105,0,1
1364,955497098,318,1,1,1,1,0,0,128,0,1
1365,1189056510,15,1,1,0,1,0,0,111,0,1
1366,955806343,286,1,1,0,1,0,0,28,0,1
1367,1193292998,34,1,1,0,1,1,1,167,0,1
1368,958530558,1096,1,1,0,1,1,1,29,1,1
1369,961125284,88,1,1,0,1,1,0,64,0,1
1370,962847698,238,1,1,0,1,0,0,147,0,1
1371,1204191037,289,1,1,0,1,0,1,74,145,1
1372,1204535834,235,1,1,0,1,0,0,83,0,1
1373,964996225,2199,1,1,0,1,0,1,45,132,1
1374,1205795042,2959,1,1,0,1,0,1,26,105,1
1375,1205923694,351,1,1,1,1,0,1,46,32,1
1376,968446106,201,1,1,0,1,0,0,86,0,1
1377,970505658,41,1,1,0,1,0,1,60,110,1
1378,971576125,476,1,1,1,1,1,1,22,3,1
1379,1216631100,10,1,1,0,1,0,0,60,0,1
1380,1219155151,12,1,1,1,1,0,0,65,0,1
1381,1219247983,10,1,1,1,1,1,0,53,0,1
1382,1219743308,76,1,1,0,1,0,0,26,0,1
1383,974171288,428,1,1,0,1,0,1,6,0,1
1384,974190704,515,1,1,0,1,0,0,52,175,1
1385,974558708,354,1,1,0,1,0,1,66,24,1
1386,976068038,269,1,1,1,1,0,0,67,54,1
1387,976844444,594,1,1,1,1,0,1,3,0,1
1388,977265403,111,1,1,0,1,1,1,19,18,1
1389,981556177,62,1,1,0,1,0,0,48,0,1
1390,15350901,3223,1,1,1,1,1,1,12,104,1
1391,407818010,1593,1,1,0,1,0,0,18,89,1
1392,422226730,3217,1,1,1,1,0,1,21,67,1
1393,425138781,3016,1,1,1,1,0,1,16,96,1
1394,120720544,3229,1,1,1,1,1,1,5,12,1
1395,187536784,3150,1,1,1,1,1,1,5,22,1
1396,197602470,1365,1,1,1,1,1,1,16,692,1
1397,207070244,3213,1,1,1,1,1,1,4,4,1
1398,216522413,3229,1,1,1,1,1,1,10,32,1
1399,259680844,214,1,1,0,1,0,1,21,26,1
1400,301919327,3116,1,1,1,1,1,1,8,21,1
1401,517625408,139,1,1,1,1,0,1,16,0,1
1402,327900613,3215,1,1,1,1,1,1,1,0,1
1403,522582939,3205,1,1,1,1,0,1,16,47,1
1404,541037205,426,1,1,0,1,0,1,11,550,1
1405,549083012,1165,1,1,1,1,0,1,28,83,1
1406,558489220,3225,1,1,1,1,0,1,11,18,1
1407,563022345,3212,1,1,1,1,0,1,20,90,1
1408,604758810,1153,1,1,1,1,1,0,2,19,1
1409,835342567,476,1,1,0,1,0,1,10,35,1
1410,1092912044,680,1,1,0,1,0,0,29,56,1
1411,1126202310,144,1,1,0,1,1,0,16,46,1
1412,9011502,2416,1,1,1,1,1,1,1,5,1
1413,52491055,3164,1,1,1,1,1,1,10,375,1
1414,55532545,3195,1,1,1,1,0,1,22,25,1
1415,16043064,3170,1,1,1,1,0,1,11,15,1
1416,20308222,3216,1,1,1,1,0,1,4,0,1
1417,33747826,70,1,1,1,1,0,1,2,0,1
1418,45314390,1901,1,1,1,1,1,1,13,28,1
1419,48665791,3196,1,1,1,1,1,1,3,5,1
1420,52108988,3164,1,1,1,1,1,1,14,0,1
1421,56697655,2143,1,1,1,1,1,1,26,0,1
1422,83811813,3123,1,1,1,1,0,1,4,2,1
1423,91866745,3215,1,1,1,1,1,1,8,0,1
1424,111628975,3186,1,1,1,1,0,1,8,0,1
1425,114849265,3111,1,1,1,1,1,1,7,6,1
1426,154588620,3218,1,1,1,1,1,1,4,4,1
1427,162092995,949,1,1,1,1,0,1,27,0,1
1428,168791182,3160,1,1,1,1,1,0,9,0,1
1429,177299735,3120,1,1,1,1,1,1,3,6,1
1430,179588209,115,1,1,0,1,0,0,27,6,1
1431,190383002,1283,1,1,1,1,0,0,2,0,1
1432,197400952,266,1,1,0,1,0,0,40,0,1
1433,217533156,1496,1,1,1,1,0,0,4,0,1
1434,222579656,3194,1,1,1,1,1,1,3,0,1
1435,233959454,3070,1,1,1,1,1,1,3,0,1
1436,248292381,23,1,1,1,1,0,0,35,0,1
1437,252688673,3116,1,1,1,1,1,1,13,12,1
1438,255559955,309,1,1,1,1,1,1,2,0,1
1439,278618602,2477,1,1,1,1,1,1,16,10,1
1440,295578583,1346,1,1,1,1,1,1,3,0,1
1441,297012777,3126,1,1,1,1,0,0,18,0,1
1442,305187907,3017,1,1,1,1,0,1,13,0,1
1443,318949971,389,1,1,1,1,1,1,11,117,1
1444,320669433,3206,1,1,1,1,1,0,2,6,1
1445,322051701,367,1,1,1,1,0,0,39,0,1
1446,327840186,453,1,1,1,1,0,0,8,0,1
1447,328706026,3053,1,1,1,1,1,1,1,0,1
1448,333960904,2735,1,1,1,1,0,1,11,0,1
1449,337321477,42,1,1,1,1,1,1,1,0,1
1450,372460791,3213,1,1,0,1,0,1,2,0,1
1451,382247829,845,1,1,1,1,0,0,25,16,1
1452,418633045,299,1,1,0,0,1,1,20,0,1
1453,425241854,114,1,1,1,1,0,0,15,0,1
1454,453285193,3145,1,1,1,1,1,1,12,0,1
1455,469128515,662,1,1,0,1,0,0,5,319,1
1456,490480487,858,1,1,1,1,0,0,9,9,1
1457,514338061,523,1,1,0,1,0,0,5,0,1
1458,521131145,486,1,1,1,1,0,0,24,0,1
1459,529342153,160,1,1,0,1,0,0,7,0,1
1460,546314660,3139,1,1,1,1,1,1,2,0,1
1461,604518391,25,1,1,0,1,0,0,10,0,1
1462,630544784,3207,1,1,1,1,1,1,11,4,1
1463,755461062,42,1,1,1,1,0,0,17,0,1
1464,755745950,1484,1,1,1,1,1,1,13,0,1
1465,806660965,285,1,1,1,1,1,1,4,24,1
1466,809654154,34,1,1,0,1,0,0,5,0,1
1467,810793700,3188,1,1,0,1,0,1,7,24,1
1468,903721722,69,1,1,1,1,0,0,41,2,1
1469,922305175,423,1,1,0,1,0,0,28,0,1
1470,925532102,597,1,1,0,1,0,0,5,0,1
1471,929410398,59,1,1,0,1,0,0,1,0,1
1472,961773920,17,1,1,0,1,1,0,27,0,1
1473,1021876490,62,1,1,0,1,1,0,8,0,1
1474,1096419414,10,1,1,0,1,0,0,1,0,1
1475,1125217129,323,1,1,1,0,0,0,9,0,1
1476,1127280169,46,1,1,1,1,1,1,1,6,1
1477,1156344000,66,1,1,0,1,0,0,18,0,1
1478,1169114810,4,1,0,0,1,0,0,165,0,1
1479,1212975186,3,1,1,0,1,0,0,1,0,1
1480,1213937306,2561,1,1,1,1,0,1,2,0,1
0,24503,3531,1,1,1,1,1,1,1,5,1
1,22903,164,1,1,1,1,1,1,37,626,1
2,382393,1069,1,1,1,1,1,1,2,13,1
3,286543,3404,1,1,1,1,1,1,8,7,1
4,438023,2884,1,1,1,0,1,1,12,59,1
5,586003,206,1,1,1,1,1,0,26,602,1
6,628563,498,1,1,1,1,1,1,9,85,1
7,769985,1884,1,1,1,1,1,1,10,98,1
8,2007021,3038,1,1,1,1,1,1,9,57,1
9,2731681,308,1,1,1,1,1,1,2,0,1
10,3909541,2722,1,1,1,1,1,1,9,35,1
11,5863152,3143,1,1,1,1,1,1,10,66,1
12,6082972,3238,1,1,1,1,1,1,16,53,1
13,6175692,60,1,1,1,0,0,0,16,0,1
14,6196392,1156,1,1,1,0,0,1,2,11,1
15,6618042,176,1,1,1,1,0,1,45,12204,1
16,6677972,2127,1,1,1,1,0,1,19,1607,1
17,7246122,1791,1,1,1,1,1,1,9,89,1
18,7527052,3293,1,1,0,0,1,0,25,0,1
19,7773732,3752,1,1,0,1,1,1,9,44,1
20,8029522,2686,1,1,1,1,1,1,17,246,1
21,9664862,227,1,1,1,1,0,1,6,12,1
22,12179872,4174,1,1,1,1,1,1,8,47,1
23,12551742,3254,1,1,1,1,1,1,6,32,1
24,12700622,1438,1,1,1,0,1,1,23,440,1
25,12765892,32,1,1,1,1,0,0,13,0,1
26,14321616,1678,1,1,1,1,1,1,5,118,1
27,14443340,3850,1,1,1,1,1,1,8,76,1
28,14561441,886,1,1,1,1,1,1,3,0,1
29,15455450,26,1,1,1,1,1,1,13,19,1
30,15453624,412,1,1,1,1,1,1,4,0,1
31,15622858,440,1,1,1,1,0,0,2,14,1
32,15788159,3416,1,1,1,1,1,1,6,0,1
33,15922136,4205,1,1,1,0,1,1,10,91,1
34,16002194,1729,1,1,1,1,1,1,10,22,1
35,16183526,562,1,1,1,1,0,1,47,483,1
36,16270293,329,1,1,1,1,1,1,11,0,1
37,16303802,398,1,1,1,1,1,1,3,7,1
38,16649518,72,1,1,1,1,1,1,3,0,1
39,17085112,3468,1,1,1,1,1,1,1,24,1
40,17283453,2158,1,1,1,1,1,1,9,17,1
41,17421795,3035,1,1,1,1,1,1,10,92,1
42,17426567,1497,1,1,1,1,1,1,33,106,1
43,17844234,4324,1,1,1,1,0,1,27,163,1
44,17992531,174,1,1,1,1,0,1,4,2,1
45,18721974,2085,1,1,1,1,0,1,20,265,1
46,18874774,3182,1,1,1,1,0,1,16,56,1
47,19706832,1789,1,1,1,1,1,1,7,32,1
48,19701419,3343,1,1,1,1,1,1,8,57,1
49,19973780,1421,1,1,1,1,0,1,31,2,1
50,20303000,1505,1,1,1,0,0,1,33,45,1
51,20542869,537,1,1,1,1,0,1,38,45,1
52,20681942,2475,1,1,1,0,1,1,12,228,1
53,21133252,116,1,1,0,0,0,1,17,4350,1
54,22015162,2812,1,1,1,1,0,1,16,72,1
55,22521283,3760,1,1,1,1,1,1,7,31,1
56,22598920,3796,1,1,1,1,1,1,6,26,1
57,22596491,209,1,1,1,0,0,0,6,0,1
58,22624920,3690,1,1,1,1,0,1,18,97,1
59,22710614,14,1,0,0,0,0,0,0,0,1
60,22752192,176,1,1,0,0,0,0,2,0,1
61,22970058,4064,1,1,1,1,0,1,15,64,1
62,23770754,10,1,1,1,0,1,0,11,53,1
63,24176877,3700,1,1,1,1,1,1,12,93,1
64,25046383,699,1,1,0,1,1,1,7,2,1
65,25484842,1148,1,1,1,1,1,1,19,103,1
66,26261259,187,1,1,1,0,0,1,16,0,1
67,27315878,1510,1,1,1,1,1,1,2,0,1
68,29742445,2044,1,1,1,1,1,1,11,5,1
69,31135311,172,1,1,1,1,1,1,11,4,1
70,31379656,1907,1,1,1,1,1,1,5,0,1
71,33516491,924,1,1,1,1,1,0,26,0,1
72,33679344,2843,1,1,1,1,1,1,20,0,1
73,34580222,2085,1,1,1,1,1,1,3,43,1
74,36286962,2315,1,1,1,1,1,1,4,10,1
75,37186955,546,1,1,1,1,0,1,1,3,1
76,37204587,2799,1,1,1,1,1,1,4,15,1
77,39201963,3398,1,1,1,1,1,1,14,142,1
78,40337017,1091,1,1,1,1,1,1,30,151,1
79,43775439,3337,1,1,1,1,0,1,7,2,1
80,44358439,367,1,1,0,0,0,0,5,0,1
81,44604091,756,1,1,1,1,1,1,7,36,1
82,45110939,59,1,1,1,1,0,0,14,112,1
83,45399578,89,1,1,1,1,0,0,7,0,1
84,45562154,213,1,1,0,0,0,0,25,0,1
85,45603460,17,1,1,1,0,0,1,44,0,1
86,47588692,3752,1,1,1,1,1,1,16,75,1
87,47610275,100,1,1,0,1,0,0,22,1524,1
88,47708690,691,1,1,1,1,1,1,12,16,1
89,49683347,5,1,1,0,0,1,0,1,0,1
90,49726434,125,1,1,0,1,0,1,3,0,1
91,49951518,635,1,1,1,1,0,0,18,0,1
92,49961511,136,1,1,1,0,0,0,14,43,1
93,50594775,132,1,1,1,1,0,1,15,3,1
94,50606585,3600,1,1,1,1,0,1,26,197,1
95,50650272,272,1,1,1,1,0,1,15,37,1
96,51065893,1288,1,1,0,0,0,0,37,0,1
97,51169895,3247,1,1,1,1,1,1,2,1,1
98,51484684,2021,1,1,1,1,1,1,46,219,1
99,52140322,31,1,1,0,1,0,1,9,170,1
100,53400463,779,1,1,1,1,1,1,9,113,1
101,56336047,1913,1,1,1,0,1,1,7,1,1
102,57573169,4767,1,1,1,1,1,1,4,10,1
103,58017998,536,1,1,1,0,0,0,10,0,1
104,58436154,89,1,1,1,1,0,1,2,0,1
105,60340425,169,1,1,1,1,0,0,23,0,1
106,60490488,1279,1,1,1,1,1,1,3,10,1
107,63501503,89,1,1,0,0,0,0,2,0,1
108,65402914,1066,1,1,1,0,1,1,7,2,1
109,67253599,3155,1,1,1,1,1,1,5,12,1
110,67887304,1003,1,1,1,1,0,1,30,108,1
111,68123840,51,1,1,1,0,1,1,2,0,1
112,68800287,24,1,1,1,0,0,0,3,0,1
113,68940614,410,1,1,1,1,1,0,27,0,1
114,69575984,70,1,1,1,0,0,1,5,14,1
115,70228722,385,1,1,1,1,0,1,22,84,1
116,74861616,319,1,1,1,1,0,1,21,255,1
117,76612795,264,1,1,1,1,1,0,1,0,1
118,78845364,1125,1,1,1,1,1,1,3,19,1
119,82062642,148,1,1,1,1,1,0,11,121,1
120,82118682,88,1,1,0,0,0,0,41,1582,1
121,84361482,3372,1,1,1,1,1,1,15,33,1
122,84543942,39,1,1,1,0,0,1,18,0,1
123,84838434,3501,1,1,1,1,1,1,21,274,1
124,85850428,7,1,1,1,0,0,0,69,23,1
125,86538176,3245,1,1,1,1,1,1,14,171,1
126,86626503,707,1,1,1,1,1,1,9,94,1
127,86999643,186,1,1,1,1,0,0,60,0,1
128,87029466,4,1,1,1,1,1,0,83,0,1
129,90436636,3390,1,1,1,1,1,1,6,707,1
130,91696007,1191,1,1,1,1,1,1,14,209,1
131,93378883,6426,1,1,1,1,1,1,10,80,1
132,96114847,3,1,1,0,0,0,0,1,0,1
133,96146127,1016,1,1,1,1,1,1,3,13,1
134,96360063,2937,1,1,1,1,1,1,30,35,1
135,96450599,2783,1,1,1,1,1,1,7,109,1
136,96454595,528,1,1,1,0,1,0,2,0,1
137,96727791,417,1,1,0,1,0,1,28,0,1
138,96737211,168,1,1,1,1,0,1,5,5,1
139,98127075,507,1,1,1,1,1,1,8,351,1
140,103087081,372,1,1,1,1,0,0,16,0,1
141,105768989,920,1,1,1,1,1,1,2,11,1
142,107193314,3130,1,1,1,1,1,1,19,2354,1
143,107471115,3504,1,1,1,1,1,1,2,7,1
144,107991930,124,1,1,0,1,1,0,3,13,1
145,108051742,170,1,1,0,1,1,0,7,24,1
146,109651861,3573,1,1,1,1,1,1,22,148,1
147,109848907,792,1,1,1,1,0,0,19,4,1
148,110177863,1625,1,1,0,1,1,1,2,3,1
149,111054613,258,1,1,1,1,1,0,4,5,1
150,112232553,35,1,1,0,0,0,0,2,0,1
151,112419862,2119,1,1,1,1,1,1,11,226,1
152,112986371,3670,1,1,0,0,1,1,17,0,1
153,113134931,7,1,0,0,0,0,0,9,28,1
154,113971060,384,1,1,1,0,0,0,68,0,1
155,114726248,1278,1,1,1,1,1,1,13,41,1
156,118241739,16,1,1,0,0,1,0,1,0,1
157,118667244,1139,1,1,0,1,0,1,11,21,1
158,121045001,1711,1,1,1,1,1,1,29,284,1
159,122111595,1325,1,1,1,1,1,1,3,3,1
160,125622122,999,1,1,0,1,0,1,22,81,1
161,125796953,3457,1,1,1,1,1,1,4,31,1
162,126065059,143,1,1,1,1,1,1,8,572,1
163,126611558,3418,1,1,0,1,1,1,11,113,1
164,128857854,3726,1,1,1,1,0,1,10,26,1
165,129176007,126,1,1,0,1,0,0,81,2140,1
166,129515952,4260,1,1,1,1,0,1,17,60,1
167,131197741,3335,1,1,1,1,1,1,9,20,1
168,131202911,7,1,1,1,0,0,0,2,0,1
169,131559802,3734,1,1,1,1,1,1,19,140,1
170,131636321,711,1,1,1,0,0,0,24,0,1
171,132569641,3,1,0,1,0,0,0,50,361,1
172,136368506,27,1,1,0,0,0,0,39,0,1
173,139321563,808,1,1,1,0,0,0,9,0,1
174,140527863,837,1,1,1,1,0,1,21,221,1
175,142239909,166,1,1,0,0,0,0,2,0,1
176,144226252,3000,1,1,1,1,0,1,7,6,1
177,145422178,421,1,1,1,0,0,0,35,0,1
178,146215776,5279,1,1,1,1,1,1,12,32,1
179,149248959,4126,1,1,1,1,1,1,15,136,1
180,151607467,352,1,1,1,1,1,1,12,0,1
181,152905850,3392,1,1,1,1,1,1,19,133,1
182,154197349,1174,1,1,1,1,1,1,16,8,1
183,154477852,404,1,1,1,1,0,0,18,743,1
184,154547583,1466,1,1,1,1,1,1,23,171,1
185,156039467,2676,1,1,1,1,1,1,18,1063,1
186,157042531,5053,1,1,1,1,1,1,5,6,1
187,157604170,904,1,1,1,1,1,1,20,119,1
188,160557792,1470,1,1,1,1,1,1,13,0,1
189,163075114,2317,1,1,0,1,0,1,6,5,1
190,163479707,3304,1,1,0,1,0,1,6,15,1
191,167823878,1740,1,1,1,1,1,1,10,49,1
192,171640056,3543,1,1,1,1,1,1,5,155,1
193,171971541,4,1,1,1,0,0,0,1,0,1
194,173411197,379,1,1,1,1,1,0,16,100,1
195,174354016,49,1,1,0,1,0,0,15,0,1
196,180573776,4853,1,1,1,1,0,1,53,76,1
197,180912768,228,1,1,1,1,0,1,19,15285,1
198,182511218,94,1,1,1,1,1,0,25,4597,1
199,183959464,3423,1,1,1,1,1,1,14,5,1
200,184048837,3159,1,1,1,1,0,1,24,0,1
201,184777483,855,1,1,1,1,0,0,39,7232,1
202,185178011,58,1,1,0,1,1,0,14,0,1
203,185771893,308,1,1,0,1,1,0,4,0,1
204,188047458,3662,1,1,1,1,0,1,21,619,1
205,188043254,6422,1,1,0,1,0,1,21,100,1
206,189152524,160,1,1,1,1,0,0,1,0,1
207,192912616,41,1,1,1,0,1,1,1,0,1
208,195763762,3320,1,1,1,1,0,1,16,92,1
209,196179205,1466,1,1,1,1,1,1,3,32,1
210,201724641,86,1,1,0,1,0,1,4,0,1
211,202220813,2642,1,1,1,1,0,1,11,18,1
212,202326763,294,1,1,0,0,0,0,11,0,1
213,203583202,751,1,1,1,1,0,1,5,0,1
214,204444302,1747,1,1,1,1,1,1,5,0,1
215,204808236,401,1,1,1,1,1,1,19,269,1
